trade_date,iskew,date,close,iskewness,ret,skewness,skew_premia
20160913,101.27510828317544,2016-09-13,2.242,-0.12751082831754418,-0.003555555555555534,-0.609012099774946,-0.4815012714574018
20160914,99.03041934515564,2016-09-14,2.229,0.09695806548443642,-0.005798394290811748,-0.5059445738944129,-0.6029026393788494
20160919,101.25992897895792,2016-09-19,2.242,-0.1259928978957916,0.00583221175414983,-0.5826829026863598,-0.4566900047905682
20160920,102.55137866388615,2016-09-20,2.239,-0.25513786638861546,-0.001338090990187335,-0.5480553061845508,-0.2929174397959353
20160921,95.85767559923862,2016-09-21,2.243,0.4142324400761382,0.001786511835640825,-0.7811570773520257,-1.195389517428164
20160922,96.130851018904,2016-09-22,2.255,0.38691489810960034,0.005349977708426268,-0.7146624881857375,-1.1015773862953377
20160923,97.29558475395612,2016-09-23,2.249,0.270441524604388,-0.002660753880265987,-0.7757276707247546,-1.0461691953291425
20160926,94.64442343345668,2016-09-26,2.222,0.535557656654332,-0.012005335704757703,-0.8493242659936183,-1.3848819226479503
20160927,97.04570766397596,2016-09-27,2.229,0.2954292336024039,0.0031503150315030926,-0.9091454625112618,-1.2045746961136659
20160928,96.37346091948233,2016-09-28,2.219,0.36265390805176734,-0.004486316733961493,-0.7881647027872538,-1.1508186108390213
20160929,99.62014871919388,2016-09-29,2.23,0.037985128080612184,0.004957187922487671,-0.7851822661214046,-0.8231673942020168
20160930,99.76418149385812,2016-09-30,2.235,0.023581850614188226,0.0022421524663676085,-0.7874404425716405,-0.8110222931858287
20161010,101.30261246337244,2016-10-10,2.262,-0.13026124633724406,0.012080536912751683,-0.46929384068812824,-0.3390325943508842
20161011,101.4186288869948,2016-10-11,2.265,-0.14186288869947958,0.0013262599469496816,-0.428171762643113,-0.28630887394363347
20161012,100.38031006585588,2016-10-12,2.257,-0.03803100658558804,-0.0035320088300220265,-0.3184342493145434,-0.28040324272895534
20161013,101.1793201062508,2016-10-13,2.257,-0.1179320106250799,0.0,-0.2601321574761725,-0.1422001468510926
20161014,102.09447793646636,2016-10-14,2.266,-0.20944779364663618,0.003987594151528606,-0.2907517836631025,-0.08130399001646632
20161017,109.43024639660376,2016-10-17,2.25,-0.9430246396603763,-0.007060900264783787,-0.14605663170101396,0.7969680079593624
20161018,104.34008027567644,2016-10-18,2.282,-0.43400802756764423,0.014222222222222136,0.04900945780021644,0.48301748536786066
20161019,101.17634669194216,2016-10-19,2.279,-0.11763466919421575,-0.0013146362839614456,0.30096265447629733,0.41859732367051306
20161020,102.04854869750608,2016-10-20,2.28,-0.2048548697506078,0.00043878894251858647,0.22337453720210618,0.42822940695271394
20161021,103.66041498307467,2016-10-21,2.295,-0.36604149830746735,0.006578947368421018,0.017356373127349438,0.3833978714348168
20161024,105.66496583596034,2016-10-24,2.324,-0.5664965835960345,0.012636165577341929,0.11427200469372095,0.6807685882897554
20161025,105.13103400164808,2016-10-25,2.319,-0.5131034001648075,-0.002151462994836484,0.1272871720267222,0.6403905721915297
20161026,103.24509294786672,2016-10-26,2.311,-0.32450929478667234,-0.0034497628288054916,0.22428277500518604,0.5487920697918584
20161027,102.31696563026544,2016-10-27,2.305,-0.23169656302654432,-0.0025962786672435456,0.3988861444676513,0.6305827074941956
20161028,102.0242019371688,2016-10-28,2.307,-0.20242019371687975,0.0008676789587851452,0.33150565458708564,0.5339258483039654
20161031,102.04736699556472,2016-10-31,2.305,-0.20473669955647153,-0.000866926744690022,0.8448402772197594,1.0495769767762309
20161101,102.88145923558722,2016-11-01,2.316,-0.2881459235587215,0.004772234273318743,0.792435955827508,1.0805818793862296
20161102,104.87233562107548,2016-11-02,2.3,-0.48723356210754787,-0.006908462867012077,0.6837927565572542,1.171026318664802
20161103,104.16297658604574,2016-11-03,2.327,-0.4162976586045744,0.011739130434782696,0.6076626319612366,1.023960290565811
20161104,102.36743296546204,2016-11-04,2.324,-0.23674329654620435,-0.0012892135797164528,0.6772107168995061,0.9139540134457105
20161107,102.40210748125688,2016-11-07,2.33,-0.2402107481256877,0.002581755593803914,0.8259800367951118,1.0661907849207994
20161108,103.93210887666363,2016-11-08,2.338,-0.39321088766636336,0.0034334763948498104,0.7632345514881784,1.1564454391545418
20161109,101.85982542746792,2016-11-09,2.32,-0.1859825427467925,-0.007698887938409005,0.6258945271370876,0.8118770698838801
20161110,107.34015513829056,2016-11-10,2.344,-0.7340155138290555,0.010344827586206806,0.4298068369654866,1.163822350794542
20161111,105.42043701747366,2016-11-11,2.363,-0.5420437017473659,0.008105802047781552,0.3469132530862143,0.8889569548335803
20161114,107.2812111240185,2016-11-14,2.374,-0.7281211124018497,0.004655099449851985,0.2776542331419968,1.0057753455438465
20161115,107.14525353043874,2016-11-15,2.366,-0.7145253530438737,-0.0033698399326032025,0.3493852667007929,1.0639106197446666
20161116,108.20296323796076,2016-11-16,2.361,-0.8202963237960759,-0.0021132713440404904,0.3589248331977896,1.1792211569938655
20161117,108.29182513593176,2016-11-17,2.369,-0.829182513593176,0.0033883947479882437,0.2772507113748856,1.1064332249680615
20161118,108.5700383170442,2016-11-18,2.363,-0.8570038317044194,-0.002532714225411681,0.48529811113293075,1.3423019428373502
20161121,112.87913903276348,2016-11-21,2.39,-1.2879139032763476,0.011426153195090993,0.42645953423112787,1.7143734375074755
20161122,112.70856893388452,2016-11-22,2.408,-1.270856893388452,0.007531380753138084,0.21053139468857932,1.4813882880770315
20161123,110.70636552603284,2016-11-23,2.415,-1.070636552603284,0.0029069767441860517,0.08853188979156297,1.159168442394847
20161124,112.71090448584307,2016-11-24,2.425,-1.2710904485843073,0.0041407867494822614,-0.06756938175261165,1.2035210668316956
20161125,113.32192878836884,2016-11-25,2.451,-1.3321928788368838,0.010721649484536133,-0.18091107541861118,1.1512818034182726
20161128,109.0581283082444,2016-11-28,2.46,-0.9058128308244406,0.003671970624234966,-0.2999306305631471,0.6058822002612936
20161129,120.41173886293278,2016-11-29,2.446,-2.041173886293278,-0.005691056910569037,-0.15381141497473738,1.8873624713185406
20161130,107.06284424601988,2016-11-30,2.419,-0.7062844246019878,-0.011038430089942763,-0.3827157562941638,0.323568668307824
20161201,109.91659426179145,2016-12-01,2.433,-0.9916594261791445,0.005787515502273521,-0.4642129776892211,0.5274464484899234
20161202,106.7973741605872,2016-12-02,2.416,-0.6797374160587196,-0.006987258528565521,-0.4154858808153734,0.2642515352433462
20161205,101.57610031019912,2016-12-05,2.373,-0.15761003101991236,-0.01779801324503294,-0.7285586094516369,-0.5709485784317245
20161206,101.10149104132309,2016-12-06,2.368,-0.11014910413230865,-0.0021070375052677504,-0.6149996285894475,-0.5048505244571388
20161207,101.99637550643396,2016-12-07,2.375,-0.19963755064339636,0.002956081081081141,-0.8290807782864223,-0.629443227643026
20161208,102.97759524119157,2016-12-08,2.38,-0.2977595241191565,0.00210526315789461,-0.8621645255240089,-0.5644050014048524
20161209,104.43829030497936,2016-12-09,2.413,-0.4438290304979361,0.013865546218487346,-0.6248728596235308,-0.1810438291255947
20161212,101.15086558901056,2016-12-12,2.386,-0.11508655890105643,-0.011189390799834054,-0.4135190382844664,-0.29843247938341
20161213,100.63083630932056,2016-12-13,2.371,-0.06308363093205571,-0.006286672254819825,-0.36501825085740863,-0.3019346199253529
20161214,99.9624380803219,2016-12-14,2.36,0.003756191967809741,-0.004639392661324404,-0.3170002265547211,-0.32075641852253084
20161215,95.68675246806934,2016-12-15,2.308,0.4313247531930656,-0.02203389830508473,-0.4715424652295079,-0.9028672184225734
20161216,95.38742309794374,2016-12-16,2.301,0.4612576902056261,-0.003032928942807489,-0.46248366551083314,-0.9237413557164593
20161219,96.19739259613984,2016-12-19,2.293,0.3802607403860165,-0.0034767492394610633,-0.42375621365906,-0.8040169540450766
20161220,94.1852727987216,2016-12-20,2.281,0.5814727201278401,-0.005233318796336706,-0.2979914554600387,-0.8794641755878788
20161221,93.77292311562078,2016-12-21,2.298,0.6227076884379216,0.007452871547566797,-0.294121489092821,-0.9168291775307426
20161222,93.5041062587804,2016-12-22,2.292,0.6495893741219604,-0.0026109660574413773,-0.2048702036616319,-0.8544595777835923
20161223,92.75917285991105,2016-12-23,2.279,0.7240827140088953,-0.005671902268760909,-0.1695405181015109,-0.8936232321104063
20161226,93.76098401507902,2016-12-26,2.298,0.6239015984920983,0.008336989907854475,-0.12493281124943881,-0.748834409741537
20161227,92.7869737179469,2016-12-27,2.289,0.7213026282053093,-0.003916449086161844,-0.15876353779788865,-0.880066166003198
20161228,92.26817980280175,2016-12-28,2.278,0.7731820197198246,-0.004805591961555278,-0.2473935522359617,-1.0205755719557863
20161229,93.33071676237672,2016-12-29,2.278,0.6669283237623276,0.0,-0.21804749987610333,-0.8849758236384309
20161230,94.50041727531826,2016-12-30,2.287,0.5499582724681744,0.003950834064969211,-0.38623672606691445,-0.9361949985350888
20170103,98.07247280546136,2017-01-03,2.307,0.19275271945386407,0.008745080891998214,-0.4325659026014555,-0.6253186220553195
20170104,99.19145649797989,2017-01-04,2.325,0.08085435020201145,0.007802340702210753,-0.5120794578571262,-0.5929338080591376
20170105,98.70559766820634,2017-01-05,2.322,0.12944023317936626,-0.001290322580645209,-0.4405638929354914,-0.5700041261148576
20170106,99.21521657415876,2017-01-06,2.314,0.07847834258412405,-0.003445305770887197,-0.3345746520316962,-0.41305299461582023
20170109,99.06440588671998,2017-01-09,2.319,0.09355941132800183,0.00216076058772674,-0.7068844810889747,-0.8004438924169766
20170110,98.40875951718276,2017-01-10,2.313,0.15912404828172413,-0.002587322121604063,-0.8811072920662516,-1.0402313403479757
20170111,98.09100894968552,2017-01-11,2.303,0.19089910503144836,-0.004323389537397415,-0.9350508647810164,-1.1259499698124649
20170112,100.55932774037576,2017-01-12,2.296,-0.05593277403757639,-0.003039513677811634,-0.9806972909166041,-0.9247645168790277
20170113,99.08436221965933,2017-01-13,2.31,0.09156377803406741,0.0060975609756097615,0.7053848924988032,0.6138211144647358
20170116,100.82213696627689,2017-01-16,2.339,-0.08221369662768865,0.012554112554112429,0.646035752316639,0.7282494489443276
20170117,100.39084418754912,2017-01-17,2.329,-0.039084418754912066,-0.00427533133817859,0.6415674436674118,0.6806518624223239
20170118,105.04398134171366,2017-01-18,2.344,-0.504398134171366,0.006440532417346434,0.44224285121106094,0.9466409853824269
20170119,104.51408295756072,2017-01-19,2.334,-0.4514082957560717,-0.00426621160409546,0.6714109064927851,1.1228192022488568
20170120,102.42271345246594,2017-01-20,2.349,-0.2422713452465942,0.006426735218509005,0.450489748408393,0.6927610936549872
20170123,101.3795325908514,2017-01-23,2.348,-0.13795325908513972,-0.00042571306939132025,0.45974065146633647,0.5976939105514762
20170124,101.71229312476125,2017-01-24,2.354,-0.17122931247612455,0.0025553662691653045,0.5794841409342909,0.7507134534104154
20170125,102.66391437120164,2017-01-25,2.357,-0.2663914371201642,0.0012744265080715245,0.5173604121728481,0.7837518492930123
20170126,105.2607369406306,2017-01-26,2.366,-0.5260736940630594,0.0038184132371659185,0.4151297432400322,0.9412034373030915
20170203,107.00484775857154,2017-02-03,2.342,-0.7004847758571543,-0.010143702451394732,0.017691366372467165,0.7181761422296215
20170206,108.40364745903987,2017-02-06,2.343,-0.8403647459039874,0.000426985482493647,0.11673378969017024,0.9570985355941576
20170207,105.71507991576055,2017-02-07,2.335,-0.5715079915760555,-0.0034144259496372564,0.3129275119009236,0.8844355034769791
20170208,108.30215590424751,2017-02-08,2.348,-0.8302155904247513,0.005567451820128522,0.308997070285675,1.1392126607104265
20170209,102.81256148682635,2017-02-09,2.354,-0.2812561486826354,0.0025553662691653045,0.1931591237055254,0.4744152723881608
20170210,104.66988197439316,2017-02-10,2.366,-0.46698819743931635,0.005097706032285432,-0.014274025657348605,0.45271417178196777
20170213,106.17972952366569,2017-02-13,2.378,-0.6179729523665685,0.00507185122569731,-0.08138974382678255,0.5365832085397859
20170214,106.43962267696884,2017-02-14,2.37,-0.6439622676968838,-0.003364171572750263,-0.071696713516582,0.5722655541803018
20170215,104.7899943061009,2017-02-15,2.369,-0.4789994306100894,-0.00042194092826997043,-0.1339995842179981,0.34499984639209136
20170216,105.68991602124032,2017-02-16,2.372,-0.5689916021240322,0.0012663571127056183,-0.24385222834087353,0.3251393737831587
20170217,104.3419567580478,2017-02-17,2.361,-0.43419567580478,-0.004637436762225833,-0.028485056422145945,0.4057106193826341
20170220,106.5346604940348,2017-02-20,2.395,-0.6534660494034796,0.014400677678949592,0.22913406566896466,0.8826001150724443
20170221,107.91585295204004,2017-02-21,2.393,-0.7915852952040041,-0.0008350730688936325,0.19929315485494084,0.9908784500589449
20170222,108.7987799641206,2017-02-22,2.396,-0.8798779964120598,0.001253656498119593,0.3276645219363746,1.2075425183484343
20170223,108.89948082482718,2017-02-23,2.387,-0.889948082482718,-0.0037562604340567463,0.3336204519642328,1.2235685344469507
20170224,107.09796009397628,2017-02-24,2.385,-0.7097960093976283,-0.0008378718056137879,0.5319798244197965,1.241775833817425
20170227,103.40059499833704,2017-02-27,2.367,-0.34005949983370415,-0.007547169811320642,0.4394941591177121,0.7795536589514163
20170228,103.8715864294976,2017-02-28,2.368,-0.3871586429497597,0.00042247570764675224,0.5086298637904835,0.8957885067402431
20170301,103.9700582089405,2017-03-01,2.368,-0.39700582089405,0.0,0.5496598594334692,0.9466656803275192
20170302,101.5105337442724,2017-03-02,2.353,-0.15105337442723937,-0.006334459459459318,0.7044269920934987,0.855480366520738
20170303,100.10255052857428,2017-03-03,2.343,-0.010255052857428382,-0.004249893752656275,1.1225081110670996,1.132763163924528
20170306,101.1187607499219,2017-03-06,2.349,-0.1118760749921904,0.00256081946222797,1.0382835205149463,1.1501595955071366
20170307,100.96659770123354,2017-03-07,2.354,-0.09665977012335389,0.002128565346956046,0.9115027978555182,1.0081625679788722
20170308,100.89697587904976,2017-03-08,2.355,-0.08969758790497621,0.00042480883602369346,1.105443966075934,1.1951415539809103
20170309,98.92612999893174,2017-03-09,2.343,0.10738700010682578,-0.005095541401273884,1.2197966728452103,1.1124096727383845
20170310,102.41251233554333,2017-03-10,2.335,-0.2412512335543326,-0.0034144259496372564,1.5107074525412951,1.7519586860956278
20170313,101.03183422160556,2017-03-13,2.355,-0.1031834221605564,0.008565310492505418,1.4291134781674086,1.532296900327965
20170314,101.82557739658884,2017-03-14,2.351,-0.18255773965888408,-0.001698513800424628,1.4152967530378862,1.5978544926967702
20170315,100.21777974163416,2017-03-15,2.354,-0.021777974163416047,0.0012760527435133895,1.3500816825421675,1.3718596567055836
20170316,100.92700838952744,2017-03-16,2.369,-0.09270083895274439,0.006372132540356956,1.1524162315426913,1.2451170704954357
20170317,100.6859501482988,2017-03-17,2.343,-0.06859501482988009,-0.010975094976783506,0.7066124888416249,0.7752075036715049
20170320,102.54863335471732,2017-03-20,2.347,-0.25486333547173246,0.0017072129748185727,-0.09568837748409097,0.15917495798764147
20170321,97.61623589684244,2017-03-21,2.353,0.23837641031575602,0.002556455048998929,-0.18674263335315472,-0.42511904366891073
20170322,99.50179323735784,2017-03-22,2.336,0.04982067626421553,-0.00722481937951569,-0.012821027502199074,-0.0626417037664146
20170323,100.93877501286514,2017-03-23,2.344,-0.09387750128651362,0.003424657534246478,-0.1978681160517799,-0.10399061476526628
20170324,99.10826219606592,2017-03-24,2.364,0.08917378039340776,0.008532423208191142,-0.12735633423831283,-0.2165301146317206
20170327,99.63455903173218,2017-03-27,2.36,0.036544096826781926,-0.0016920473773265332,-0.18106900409896823,-0.21761310092575015
20170328,99.37088697988362,2017-03-28,2.354,0.06291130201163782,-0.0025423728813558366,-0.08808954137613186,-0.15100084338776967
20170329,98.99072105508446,2017-03-29,2.352,0.10092789449155362,-0.00084961767204772,-0.06052300383329008,-0.16145089832484372
20170330,102.91886318611571,2017-03-30,2.343,-0.2918863186115715,-0.003826530612244805,-0.06756637002710297,0.22431994858446852
20170331,98.89705773912084,2017-03-31,2.356,0.11029422608791606,0.005548442168160417,-0.2731950400491342,-0.38348926613705026
20170405,106.40218227452144,2017-04-05,2.382,-0.6402182274521436,0.011035653650254718,-0.04530910358287898,0.5949091238692646
20170406,104.47432054206512,2017-04-06,2.384,-0.4474320542065115,0.0008396305625524292,-0.008028049912568445,0.43940400429394305
20170407,104.13565861663324,2017-04-07,2.384,-0.41356586166332365,0.0,0.004566768538326119,0.41813263020164976
20170410,104.749855460714,2017-04-10,2.377,-0.4749855460714002,-0.002936241610738355,-0.010502346341314127,0.46448319973008606
20170411,104.36274140465292,2017-04-11,2.378,-0.4362741404652922,0.00042069835927649457,-0.10289062475995249,0.33338351570533975
20170412,102.3960318137158,2017-04-12,2.374,-0.2396031813715794,-0.001682085786375076,0.011782144756292063,0.25138532612787146
20170413,102.31405681314284,2017-04-13,2.367,-0.2314056813142841,-0.0029486099410278577,0.039756677179911236,0.27116235849419534
20170414,99.2074007595202,2017-04-14,2.35,0.07925992404798024,-0.007182087029995787,0.1373682531713634,0.05810832912338315
20170417,100.23427331079468,2017-04-17,2.353,-0.023427331079467706,0.001276595744680975,0.2076451063641607,0.2310724374436284
20170418,108.84605699644165,2017-04-18,2.338,-0.8846056996441647,-0.006374840628984302,0.626505515406294,1.5111112150504586
20170419,96.95096774280265,2017-04-19,2.322,0.3049032257197354,-0.006843455945252375,0.6915005319128207,0.3865973061930853
20170420,99.91904881161572,2017-04-20,2.331,0.008095118838427595,0.003875968992248069,0.6525324019303048,0.6444372830918772
20170421,103.28689346350664,2017-04-21,2.341,-0.3286893463506644,0.004290004290004479,0.5312050679076157,0.8598944142582801
20170424,100.34084682852976,2017-04-24,2.336,-0.0340846828529763,-0.0021358393848783797,0.7109737953887059,0.7450584782416821
20170425,102.91778481844764,2017-04-25,2.342,-0.2917784818447643,0.0025684931506850806,0.7218817120877811,1.0136601939325454
20170426,105.0482932144776,2017-04-26,2.339,-0.5048293214477596,-0.00128095644748083,0.709845450736406,1.2146747721841655
20170427,106.06358093603164,2017-04-27,2.344,-0.6063580936031642,0.0021376656690892393,0.5493671332304185,1.1557252268335827
20170428,104.98303531772808,2017-04-28,2.34,-0.4983035317728081,-0.0017064846416382506,0.5753144700795695,1.0736180018523775
20170502,104.79086376837436,2017-05-02,2.332,-0.4790863768374365,-0.0034188034188034067,0.5755748483479576,1.0546612251853942
20170503,101.83248459003292,2017-05-03,2.325,-0.18324845900329195,-0.003001715265866123,0.8242833647380318,1.0075318237413238
20170504,99.2966806426013,2017-05-04,2.32,0.07033193573986977,-0.0021505376344087557,-0.12311561561612235,-0.19344755135599212
20170505,97.27582275856705,2017-05-05,2.313,0.27241772414329546,-0.0030172413793102537,0.04630481319399635,-0.2261129109492991
20170508,97.89628949736012,2017-05-08,2.318,0.21037105026398847,0.002161694768698652,0.006249294579157138,-0.20412175568483135
20170509,98.08011676669312,2017-05-09,2.315,0.19198832333068766,-0.0012942191544434989,-0.06982608316249755,-0.2618144064931852
20170510,103.8490171809848,2017-05-10,2.321,-0.38490171809848023,0.0025917926565874883,-0.09119060837906469,0.29371110971941555
20170511,107.5701973692576,2017-05-11,2.334,-0.7570197369257599,0.005601034037052921,-0.04543510517814044,0.7115846317476194
20170512,102.4324986224465,2017-05-12,2.37,-0.24324986224465023,0.015424164524421524,1.194210202403754,1.4374600646484041
20170515,104.51591931634124,2017-05-15,2.374,-0.451591931634124,0.0016877637130801038,1.3013960241615807,1.7529879557957047
20170516,106.15918340112589,2017-05-16,2.379,-0.6159183401125887,0.002106149957876946,1.2669027847103755,1.8828211248229643
20170517,97.36230458733004,2017-05-17,2.358,0.2637695412669956,-0.008827238335434973,0.9835708652704984,0.7198013240035028
20170518,98.34924543597708,2017-05-18,2.35,0.16507545640229182,-0.003392705682782049,1.1562791864872886,0.9912037300849967
20170519,98.68272800720598,2017-05-19,2.355,0.13172719927940194,0.0021276595744681437,1.2331302457192095,1.1014030464398075
20170522,100.22320679862902,2017-05-22,2.373,-0.022320679862902183,0.007643312101910826,1.127290399443598,1.1496110793065002
20170523,103.1503642204148,2017-05-23,2.403,-0.3150364220414801,0.012642225031605392,0.9200491698118908,1.235085591853371
20170524,102.4740010764855,2017-05-24,2.399,-0.2474001076485493,-0.0016645859342488967,1.0175400395093077,1.264940147157857
20170525,105.85081967106314,2017-05-25,2.47,-0.5850819671063135,0.029595664860358584,1.8800802748650522,2.465162241971366
20170526,109.88418287291458,2017-05-26,2.466,-0.9884182872914579,-0.0016194331983805377,1.9088361628537565,2.897254450145214
20170531,110.50976814612687,2017-05-31,2.475,-1.0509768146126874,0.0036496350364962904,1.8502974684942863,2.9012742831069738
20170601,111.9841072789527,2017-06-01,2.49,-1.1984107278952707,0.0060606060606061,1.7590078944652845,2.957418622360555
20170602,104.5882651972338,2017-06-02,2.47,-0.4588265197233795,-0.008032128514056214,1.5870088621497245,2.045835381873104
20170605,103.45410825659468,2017-06-05,2.442,-0.34541082565946796,-0.011336032388663986,1.2841121728685905,1.6295229985280584
20170606,102.80532569140496,2017-06-06,2.457,-0.28053256914049596,0.006142506142505999,1.1621114399916355,1.4426440091321315
20170607,106.16805875145124,2017-06-07,2.48,-0.6168058751451241,0.009361009361009476,1.0115589771947284,1.6283648523398524
20170608,106.01997429418398,2017-06-08,2.501,-0.6019974294183982,0.008467741935483941,0.8536523375670565,1.4556497669854547
20170609,107.8415408975848,2017-06-09,2.517,-0.7841540897584807,0.006397441023590522,0.7832119513378293,1.56736604109631
20170612,106.3608484439857,2017-06-12,2.514,-0.6360848443985703,-0.0011918951132300348,0.8773469768024342,1.5134318212010045
20170613,105.85231054943392,2017-06-13,2.512,-0.5852310549433923,-0.0007955449482894839,1.1569819445359393,1.7422129994793316
20170614,103.09108749381116,2017-06-14,2.482,-0.3091087493811159,-0.011942675159235638,0.9659871160580932,1.275095865439209
20170615,102.32271509241286,2017-06-15,2.465,-0.23227150924128637,-0.006849315068493289,1.0083682506214948,1.2406397598627812
20170616,101.12196308449586,2017-06-16,2.46,-0.11219630844958602,-0.0020283975659228792,1.0592030560161354,1.1713993644657215
20170619,103.4526765211838,2017-06-19,2.497,-0.3452676521183804,0.01504065040650393,0.7868479797141346,1.132115631832515
20170620,101.6981026017211,2017-06-20,2.483,-0.16981026017211037,-0.0056067280736883385,0.8332069019643044,1.0030171621364148
20170621,101.61690295418282,2017-06-21,2.509,-0.16169029541828195,0.010471204188481575,0.7833879232367319,0.9450782186550138
20170622,105.20958542762526,2017-06-22,2.524,-0.5209585427625256,0.005978477481068278,0.8976170286876404,1.418575571450166
20170623,107.93067059646216,2017-06-23,2.543,-0.7930670596462164,0.007527733755942956,0.751365694313043,1.5444327539592595
20170626,103.36425016467818,2017-06-26,2.554,-0.33642501646781825,0.004325599685410797,-0.32368841666394566,0.012736599803872595
20170627,103.7120472448418,2017-06-27,2.564,-0.37120472448417985,0.003915426781519349,-0.44244923673391884,-0.07124451224973899
20170628,103.16882762250428,2017-06-28,2.548,-0.3168827622504281,-0.006240249609984372,-0.265766901422768,0.05111586082766012
20170629,103.23023972817276,2017-06-29,2.565,-0.32302397281727624,0.006671899529042458,-0.27139026285704215,0.05163370996023409
20170630,102.6978296005821,2017-06-30,2.558,-0.2697829600582097,-0.0027290448343080254,-0.3092094024186576,-0.0394264423604479
20170703,102.45779544029382,2017-07-03,2.543,-0.24577954402938218,-0.005863956215793498,-0.20298315945617312,0.042796384573209056
20170704,99.36133467522974,2017-07-04,2.52,0.06386653247702583,-0.009044435705859222,-0.03728896346317772,-0.10115549594020354
20170705,102.81972560133327,2017-07-05,2.563,-0.2819725601333275,0.017063492063492225,0.18671694290361074,0.46868950303693824
20170706,102.6120799962402,2017-07-06,2.567,-0.26120799962401975,0.0015606710885680553,0.3067381122219413,0.567946111845961
20170707,101.41953160667904,2017-07-07,2.561,-0.1419531606679044,-0.002337358784573529,0.47652099063043457,0.6184741512983389
20170710,103.70984188272496,2017-07-10,2.575,-0.3709841882724959,0.005466614603670594,0.3401702220200696,0.7111544102925655
20170711,104.17860441323232,2017-07-11,2.604,-0.41786044132323213,0.011262135922330163,0.16757528249860873,0.5854357238218408
20170712,105.14485005807684,2017-07-12,2.597,-0.5144850058076841,-0.0026881720430107503,0.3367027501442372,0.8511877559519212
20170713,107.98481541857744,2017-07-13,2.638,-0.798481541857744,0.015787447054293358,0.20806510588975477,1.0065466477474987
20170714,106.16158747871594,2017-07-14,2.665,-0.6161587478715944,0.010235026535253988,0.003325407323167802,0.6194841551947622
20170717,108.0762018759339,2017-07-17,2.669,-0.8076201875933904,0.0015009380863040267,0.11872616750874751,0.9263463551021379
20170718,105.23759860155708,2017-07-18,2.659,-0.5237598601557082,-0.0037467216185838037,0.13446843181702708,0.6582282919727352
20170719,108.6232481672412,2017-07-19,2.702,-0.8623248167241201,0.01617149304249721,0.20609909433370477,1.0684239110578249
20170720,104.67616983180974,2017-07-20,2.71,-0.46761698318097444,0.002960769800148144,0.27078649899081797,0.7384034821717924
20170721,102.7448594238184,2017-07-21,2.68,-0.2744859423818397,-0.011070110701106972,0.26738930120021176,0.5418752435820515
20170724,104.92393095136327,2017-07-24,2.7,-0.49239309513632745,0.00746268656716409,0.20978780820752488,0.7021809033438523
20170725,104.80761136398576,2017-07-25,2.683,-0.48076113639857565,-0.006296296296296466,0.3215557011323914,0.802316837530967
20170726,102.35835726496884,2017-07-26,2.677,-0.2358357264968845,-0.002236302646291377,0.3125819351494055,0.54841766164629
20170727,101.66215682036852,2017-07-27,2.677,-0.16621568203685227,0.0,0.44036575619820073,0.606581438235053
20170728,101.90161590730244,2017-07-28,2.68,-0.19016159073024425,0.0011206574523721091,0.38712720556133307,0.5772887962915774
20170731,102.61164461544496,2017-07-31,2.682,-0.2611644615444959,0.0007462686567163423,0.34287230307889066,0.6040367646233866
20170801,107.12747889220626,2017-08-01,2.724,-0.7127478892206256,0.015659955257270708,0.24322109556619864,0.9559689847868242
20170802,108.23172639174535,2017-08-02,2.728,-0.8231726391745354,0.001468428781204123,0.34214725009421687,1.1653198892687522
20170803,102.82912892385544,2017-08-03,2.689,-0.28291289238554357,-0.014296187683284556,0.047618393097948485,0.33053128548349203
20170804,102.31284490793315,2017-08-04,2.671,-0.23128449079331545,-0.00669393826701381,0.07138709360135538,0.30267158439467085
20170807,104.08568679626588,2017-08-07,2.679,-0.40856867962658755,0.0029951329090227574,0.11651951263104186,0.5250881922576294
20170808,104.55278244903408,2017-08-08,2.682,-0.45527824490340835,0.0011198208286673506,0.251860050922962,0.7071382958263703
20170809,103.93203164477546,2017-08-09,2.664,-0.39320316447754633,-0.006711409395973034,0.2717950538454892,0.6649982183230355
20170810,102.44819282183433,2017-08-10,2.655,-0.24481928218343257,-0.0033783783783785104,0.377726240954324,0.6225455231377566
20170811,101.861042365423,2017-08-11,2.613,-0.18610423654230032,-0.01581920903954792,0.3184725956149114,0.5045768321572117
20170814,105.71234165641124,2017-08-14,2.635,-0.5712341656411241,0.008419441255262061,0.23228032824554448,0.8035144938866685
20170815,104.2391432013312,2017-08-15,2.651,-0.42391432013312025,0.006072106261859611,0.06506774454945413,0.4889820646825744
20170816,105.63644817972244,2017-08-16,2.64,-0.5636448179722435,-0.00414937759336087,-0.01931662565571787,0.5443281923165256
20170817,104.4581482848325,2017-08-17,2.652,-0.4458148284832504,0.00454545454545463,-0.03871812719986743,0.40709670128338293
20170818,105.586928636194,2017-08-18,2.664,-0.5586928636194003,0.004524886877828038,-0.22836658530529275,0.33032627831410755
20170821,104.66166899925074,2017-08-21,2.663,-0.4661668999250736,-0.00037537537537546406,-0.1402337167287292,0.3259331831963444
20170822,110.09025773565088,2017-08-22,2.689,-1.009025773565088,0.009763424708974844,-0.30540374872816967,0.7036220248369184
20170823,109.7398299563496,2017-08-23,2.708,-0.9739829956349595,0.007065823726292386,-0.44750367340590763,0.5264793222290518
