trade_date,ivix,date,close,ret,rv,vrp
20160503,20.357258201664425,2016-05-03,2.159,1.1241217798594771,14.533080817494872,-5.824177384169554
20160504,19.85149153649267,2016-05-04,2.153,-0.2779064381658092,12.829369724573922,-7.022121811918748
20160505,19.561732643810416,2016-05-05,2.151,-0.09289363678589568,12.484150746575896,-7.07758189723452
20160506,20.1915587936555,2016-05-06,2.103,-2.231520223152006,13.986545707036095,-6.205013086619404
20160509,22.719203544573947,2016-05-09,2.071,-1.5216357584403206,14.065381983871795,-8.653821560702152
20160510,21.73626732107946,2016-05-10,2.07,-0.04828585224531112,14.050512559202428,-7.685754761877032
20160511,20.412471855160664,2016-05-11,2.077,0.33816425120773985,13.7228489752367,-6.689622879923965
20160512,20.50362702424788,2016-05-12,2.083,0.2888781896966952,13.558940187552286,-6.944686836695594
20160513,19.87275424162053,2016-05-13,2.079,-0.1920307249159814,11.46485272273922,-8.40790151888131
20160516,19.607646167328078,2016-05-16,2.081,0.09620009620008307,11.46508479370145,-8.142561373626627
20160517,19.17501473294984,2016-05-17,2.077,-0.1922152811148492,11.417079127121896,-7.757935605827944
20160518,19.53256261899361,2016-05-18,2.078,0.0481463649494307,11.342904106869629,-8.18965851212398
20160519,18.556165026492742,2016-05-19,2.072,-0.2887391722810273,11.297669121803935,-7.258495904688807
20160520,17.727903581255294,2016-05-20,2.083,0.5308880308880326,10.879077205758847,-6.848826375496447
20160523,16.983650202171113,2016-05-23,2.084,0.048007681228989796,10.697598261033447,-6.286051941137666
20160524,16.760278209486312,2016-05-24,2.069,-0.7197696737044179,10.558881383306737,-6.201396826179575
20160525,17.407068441064872,2016-05-25,2.074,0.24166263895601947,10.577692002595812,-6.82937643846906
20160526,15.863280636205069,2016-05-26,2.074,0.0,10.005034646896524,-5.858245989308545
20160527,15.300288052109147,2016-05-27,2.078,0.192864030858253,9.989271935737722,-5.311016116371425
20160530,15.627795687292013,2016-05-30,2.089,0.5293551491819093,10.087440828296367,-5.540354858995645
20160531,17.87578414852645,2016-05-31,2.16,3.3987553853518593,13.581413721593078,-4.294370426933371
20160601,17.88155724274214,2016-06-01,2.142,-0.8333333333333415,13.75374403331637,-4.127813209425771
20160602,17.62285227974584,2016-06-02,2.14,-0.09337068160596429,13.65064451539405,-3.972207764351788
20160603,17.637420434155324,2016-06-03,2.154,0.6542056074766212,13.772966997632873,-3.864453436522451
20160606,17.716729748509444,2016-06-06,2.141,-0.603528319405755,13.815624070290276,-3.9011056782191673
20160607,17.526229424812037,2016-06-07,2.143,0.09341429238671761,13.742591191345392,-3.783638233466645
20160608,17.78346282808748,2016-06-08,2.139,-0.18665422305179646,13.721718076667411,-4.061744751420068
20160613,18.981140536950843,2016-06-13,2.088,-2.384291725105181,15.253155585070337,-3.727984951880506
20160614,18.49733313189704,2016-06-14,2.101,0.6226053639846629,15.352206362701178,-3.145126769195862
20160615,14.330346634309503,2016-06-15,2.109,0.38077106139933203,15.36215351969139,1.0318068853818865
20160616,14.813054877214244,2016-06-16,2.102,-0.33191085822665833,15.058814066765056,0.245759189550812
20160617,14.361896901121174,2016-06-17,2.109,0.3330161750713767,15.067754423711664,0.70585752259049
20160620,15.77471680354852,2016-06-20,2.114,0.23707918444759724,15.0803793675367,-0.6943374360118195
20160621,15.704846749729878,2016-06-21,2.112,-0.0946073793755775,13.698612567263668,-2.00623418246621
20160622,16.381299018920828,2016-06-22,2.124,0.5681818181818121,13.103878351281319,-3.2774206676395092
20160623,17.7890212363629,2016-06-23,2.116,-0.37664783427495685,13.146401955876554,-4.642619280486345
20160624,17.926346649365236,2016-06-24,2.09,-1.2287334593572896,13.564340426731734,-4.362006222633502
20160627,17.101311351480433,2016-06-27,2.111,1.0047846889952305,13.834755672375397,-3.2665556791050356
20160628,16.305754015028263,2016-06-28,2.117,0.28422548555187,13.847444931572278,-2.458309083455985
20160629,15.694014201397408,2016-06-29,2.135,0.8502598016060459,14.052089855486718,-1.6419243459106898
20160630,15.337701751454864,2016-06-30,2.136,0.04683840749415413,14.042193784578426,-1.2955079668764373
20160701,15.045421004603105,2016-07-01,2.142,0.2808988764044784,14.06399285886169,-0.9814281457414147
20160704,14.790567949781297,2016-07-04,2.177,1.6339869281045916,14.781347668834862,-0.009220280946435011
20160705,15.536819213534551,2016-07-05,2.185,0.3674781809829941,14.741567888261986,-0.7952513252725648
20160706,15.514505722062031,2016-07-06,2.184,-0.04576659038900699,14.741510863915806,-0.7729948581462249
20160707,16.108892686948224,2016-07-07,2.189,0.22893772893772812,14.614612391552523,-1.4942802953957006
20160708,16.0867937737546,2016-07-08,2.177,-0.5481955230698943,14.680730069001818,-1.406063704752782
20160711,15.836383342510786,2016-07-11,2.188,0.5052824988516447,14.750129443095073,-1.0862538994157127
20160712,15.202918355850365,2016-07-12,2.233,2.0566727605118906,15.846386624827813,0.6434682689774487
20160713,16.554482283061184,2016-07-13,2.236,0.13434841021049415,15.78007065999412,-0.7744116230670635
20160714,16.32278784040565,2016-07-14,2.233,-0.13416815742397503,12.51967784866981,-3.8031099917358393
20160715,16.405474001145613,2016-07-15,2.236,0.13434841021049415,12.301673619533506,-4.103800381612107
20160718,17.136213483960972,2016-07-18,2.228,-0.3577817531305927,12.34040078081112,-4.795812703149853
20160719,17.12975536466031,2016-07-19,2.216,-0.538599640933568,12.29562231861092,-4.834133046049388
20160720,16.811004779278726,2016-07-20,2.209,-0.3158844765343005,12.209284203566067,-4.601720575712658
20160721,16.981131145364717,2016-07-21,2.22,0.49796287913084214,12.28741417692141,-4.693716968443308
20160722,16.834382317949668,2016-07-22,2.2,-0.9009009009009028,12.537735370843379,-4.296646947106289
20160725,16.8239435315401,2016-07-25,2.201,0.04545454545454852,10.570362383176684,-6.2535811483634145
20160726,16.224732845725274,2016-07-26,2.227,1.181281235801901,10.945084022612079,-5.279648823113195
20160727,17.001815546607943,2016-07-27,2.215,-0.5388414907947947,10.998080408419483,-6.0037351381884605
20160728,15.903460145074064,2016-07-28,2.211,-0.18058690744920947,10.969838065200733,-4.933622079873331
20160729,15.835204912492364,2016-07-29,2.201,-0.45228403437357345,11.003937285165136,-4.831267627327227
20160801,15.901612326126058,2016-08-01,2.19,-0.4997728305315863,11.074076327864153,-4.827535998261904
20160802,15.419438831432968,2016-08-02,2.19,0.0,11.070842879632186,-4.348595951800782
20160803,15.04473054848938,2016-08-03,2.188,-0.09132420091323423,10.956625315980423,-4.088105232508957
20160804,14.669754052765358,2016-08-04,2.186,-0.0914076782449813,10.907775781313443,-3.7619782714519143
20160805,14.391347582288944,2016-08-05,2.195,0.4117108874656772,10.404678371824726,-3.9866692104642176
20160808,14.284790279469163,2016-08-08,2.204,0.4100227790432953,10.075988452051659,-4.2088018274175045
20160809,13.84006254332106,2016-08-09,2.221,0.7713248638838488,10.278074072409884,-3.561988470911176
20160810,13.896066002017902,2016-08-10,2.216,-0.2251238180999482,10.013027447477326,-3.883038554540576
20160811,14.020963846341248,2016-08-11,2.223,0.3158844765342783,10.051936728448117,-3.9690271178931305
20160812,13.88991066925111,2016-08-12,2.272,2.204228520017981,11.801660286175295,-2.088250383075815
20160815,15.075118743097113,2016-08-15,2.336,2.8169014084507005,13.468457507079496,-1.606661236017617
20160816,16.37500574520219,2016-08-16,2.306,-1.2842465753424626,13.910907232896358,-2.464098512305833
20160817,17.185242209377353,2016-08-17,2.3,-0.2601908065915093,13.929758700083768,-3.255483509293585
20160818,17.45250449874834,2016-08-18,2.29,-0.43478260869563856,13.968935711331183,-3.4835687874171573
20160819,17.466198850278705,2016-08-19,2.301,0.4803493449781815,13.948939106647515,-3.5172597436311897
20160822,17.427053086006055,2016-08-22,2.287,-0.6084311169057055,13.981842738492922,-3.4452103475131324
20160823,16.907025735193272,2016-08-23,2.29,0.13117621337996876,12.719684005703447,-4.187341729489825
20160824,16.91580501114594,2016-08-24,2.28,-0.4366812227074357,12.773859603285983,-4.141945407859959
20160825,17.86225166566977,2016-08-25,2.269,-0.48245614035086204,12.840934227213655,-5.021317438456116
20160826,17.39541843216868,2016-08-26,2.267,-0.08814455707361057,12.837731558517342,-4.5576868736513365
20160829,17.331479943536856,2016-08-29,2.265,-0.08822232024701115,12.800216979718922,-4.531262963817934
20160830,17.197809314958633,2016-08-30,2.276,0.4856512141280245,12.783258385734314,-4.414550929224319
20160831,17.415823518608487,2016-08-31,2.284,0.35149384885764245,12.79069248878269,-4.625131029825797
20160901,17.4071456913488,2016-09-01,2.268,-0.7005253940455369,12.86638895464788,-4.540756736700919
20160902,17.33332028362496,2016-09-02,2.279,0.4850088183421475,12.685931329519708,-4.647388954105253
20160905,17.13163144985336,2016-09-05,2.28,0.04387889425185865,12.685886946940522,-4.445744502912836
20160906,16.89603879206293,2016-09-06,2.286,0.263157894736854,12.260601183734558,-4.635437608328374
20160907,16.90101237945069,2016-09-07,2.29,0.17497812773403787,12.175568936623048,-4.725443442827643
20160908,16.47957244424291,2016-09-08,2.29,0.0,12.164850425768643,-4.314722018474265
20160909,15.478071371267957,2016-09-09,2.28,-0.4366812227074357,12.160288772124277,-3.31778259914368
20160912,15.649321716226623,2016-09-12,2.25,-1.3157894736842035,12.638229918656194,-3.0110917975704297
20160913,14.491054622248638,2016-09-13,2.242,-0.3555555555555534,12.678178635021196,-1.812875987227443
20160914,14.40241387399225,2016-09-14,2.229,-0.5798394290811748,12.781205057906936,-1.6212088160853142
20160919,14.271242151604838,2016-09-19,2.242,0.583221175414983,12.884623989032361,-1.3866181625724767
20160920,13.892929551565707,2016-09-20,2.239,-0.1338090990187335,12.837473563740165,-1.0554559878255425
20160921,13.079385937252583,2016-09-21,2.243,0.1786511835640825,12.794964166740106,-0.28442177051247697
20160922,12.524450476714176,2016-09-22,2.255,0.5349977708426268,12.698084602862451,0.17363412614827567
20160923,12.356835290265952,2016-09-23,2.249,-0.2660753880265987,12.70441953064182,0.347584240375868
20160926,13.00829090271854,2016-09-26,2.222,-1.2005335704757703,13.11999460446326,0.11170370174471955
20160927,13.552422451556412,2016-09-27,2.229,0.31503150315030926,11.578394977598444,-1.9740274739579675
20160928,13.648675220411151,2016-09-28,2.219,-0.4486316733961493,8.496465437157878,-5.152209783253273
20160929,12.2680732237183,2016-09-29,2.23,0.49571879224876714,7.80778507404605,-4.46028814967225
20160930,13.34269836436584,2016-09-30,2.235,0.22421524663676085,7.798852064914005,-5.543846299451834
20161010,13.665090384071204,2016-10-10,2.262,1.2080536912751683,8.425257026574823,-5.239833357496382
20161011,13.021235978100554,2016-10-11,2.265,0.13262599469496816,8.323448158896127,-4.697787819204427
20161012,13.060223870197248,2016-10-12,2.257,-0.35320088300220265,8.204650435680158,-4.8555734345170904
20161013,12.797184877170467,2016-10-13,2.257,0.0,8.196257144578428,-4.600927732592039
20161014,12.217624988543822,2016-10-14,2.266,0.3987594151528606,8.180781125743145,-4.036843862800676
20161017,12.086099551137044,2016-10-17,2.25,-0.7060900264783787,8.309727637675929,-3.776371913461116
20161018,12.034496887553596,2016-10-18,2.282,1.4222222222222136,9.22882149051996,-2.805675397033635
20161019,12.464453676075031,2016-10-19,2.279,-0.13146362839614456,9.232937894640774,-3.2315157814342577
20161020,12.052312086547476,2016-10-20,2.28,0.04387889425185865,9.131028869240723,-2.921283217306753
20161021,12.083326034567794,2016-10-21,2.295,0.6578947368421018,9.265522580121736,-2.8178034544460573
20161024,12.823032040555304,2016-10-24,2.324,1.263616557734193,9.73128133911278,-3.0917507014425247
20161025,13.11871975492235,2016-10-25,2.319,-0.21514629948364838,9.653303657891401,-3.4654160970309498
20161026,13.44236671644709,2016-10-26,2.311,-0.34497628288054916,9.701697673014452,-3.7406690434326375
20161027,13.15067437640749,2016-10-27,2.305,-0.25962786672435456,9.700936766700114,-3.449737609707377
20161028,13.285591290504565,2016-10-28,2.307,0.08676789587851452,9.691411906016226,-3.5941793844883385
20161031,13.397491672220555,2016-10-31,2.305,-0.0866926744690022,9.694513380800801,-3.702978291419754
20161101,13.514072409395114,2016-11-01,2.316,0.4772234273318743,9.709789048437598,-3.804283360957516
20161102,14.024735380016873,2016-11-02,2.3,-0.6908462867012077,9.178656578578604,-4.846078801438269
20161103,14.759613102035448,2016-11-03,2.327,1.1739130434782696,9.708808023232319,-5.05080507880313
20161104,15.021179257932054,2016-11-04,2.324,-0.12892135797164528,9.576231453769944,-5.44494780416211
20161107,16.114891654801706,2016-11-07,2.33,0.2581755593803914,9.461303837011279,-6.653587817790427
20161108,15.804956987960871,2016-11-08,2.338,0.34334763948498104,9.503479999911717,-6.301476988049155
20161109,15.487402622394349,2016-11-09,2.32,-0.7698887938409005,9.736664325356275,-5.750738297038074
20161110,13.995203793739575,2016-11-10,2.344,1.0344827586206806,10.053560955665438,-3.941642838074138
20161111,13.529305341559716,2016-11-11,2.363,0.8105802047781552,10.284164581500924,-3.245140760058792
20161114,14.136829800287336,2016-11-14,2.374,0.4655099449851985,9.796294727075368,-4.340535073211967
20161115,14.13650557617918,2016-11-15,2.366,-0.33698399326032025,9.802137383735085,-4.334368192444096
20161116,13.922179682060984,2016-11-16,2.361,-0.21132713440404904,9.738018665237117,-4.184161016823866
20161117,13.510130045001546,2016-11-17,2.369,0.33883947479882437,9.6840904618892,-3.8260395831123457
20161118,13.349960267713834,2016-11-18,2.363,-0.2532714225411681,9.68981937743251,-3.6601408902813244
20161121,12.62703466399742,2016-11-21,2.39,1.1426153195090993,9.626110738312391,-3.0009239256850293
20161122,13.758688488171725,2016-11-22,2.408,0.7531380753138084,9.851853957220518,-3.9068345309512065
20161123,13.938640769131306,2016-11-23,2.415,0.29069767441860517,9.835500017166,-4.103140751965306
20161124,14.025634741522936,2016-11-24,2.425,0.41407867494822614,9.904986107009309,-4.120648634513627
20161125,13.861695643712682,2016-11-25,2.451,1.0721649484536133,10.297231600007999,-3.5644640437046835
20161128,15.395603076462828,2016-11-28,2.46,0.3671970624234966,10.154956577035914,-5.240646499426914
20161129,14.78009892324415,2016-11-29,2.446,-0.5691056910569037,9.462159636529618,-5.317939286714532
20161130,16.0159316272754,2016-11-30,2.419,-1.1038430089942763,9.957005504190803,-6.058926123084596
20161201,15.401814657714674,2016-12-01,2.433,0.5787515502273521,10.089904985019649,-5.311909672695025
20161202,15.834148131393365,2016-12-02,2.416,-0.6987258528565521,10.111840646895548,-5.722307484497817
20161205,16.011769969930214,2016-12-05,2.373,-1.779801324503294,10.71527175884953,-5.296498211080683
20161206,15.349985940014996,2016-12-06,2.368,-0.21070375052677504,10.714565506283241,-4.635420433731754
20161207,14.826098145428793,2016-12-07,2.375,0.2956081081081141,10.702752829579316,-4.123345315849477
20161208,13.85087437642754,2016-12-08,2.38,0.21052631578946102,10.694121550400876,-3.156752826026665
20161209,14.282215029811884,2016-12-09,2.413,1.3865546218487346,11.387900427544475,-2.894314602267409
20161212,15.05688166988227,2016-12-12,2.386,-1.1189390799834054,11.816951743445845,-3.2399299264364245
20161213,15.079293667057216,2016-12-13,2.371,-0.6286672254819825,11.873507937982543,-3.205785729074673
20161214,15.479626733351692,2016-12-14,2.36,-0.4639392661324404,11.784903867228607,-3.694722866123085
20161215,16.42193210194201,2016-12-15,2.308,-2.203389830508473,12.91118888608395,-3.5107432158580583
20161216,16.065966120559093,2016-12-16,2.301,-0.3032928942807489,12.93451681964105,-3.1314493009180424
20161219,16.093146064683673,2016-12-19,2.293,-0.34767492394610633,12.951274501909598,-3.1418715627740745
20161220,16.985421009103614,2016-12-20,2.281,-0.5233318796336706,12.999362309798958,-3.9860586993046567
20161221,16.026435454537012,2016-12-21,2.298,0.7452871547566797,12.987887201801907,-3.0385482527351044
20161222,16.388733510712136,2016-12-22,2.292,-0.26109660574413773,12.675541362952156,-3.7131921477599796
20161223,15.762181428792095,2016-12-23,2.279,-0.5671902268760909,12.569274630009302,-3.1929067987827935
20161226,16.822076779474532,2016-12-26,2.298,0.8336989907854475,12.720593567575685,-4.101483211898847
20161227,17.456840836953937,2016-12-27,2.289,-0.3916449086161844,12.733111202424109,-4.723729634529828
20161228,17.289754418273613,2016-12-28,2.278,-0.4805591961555278,12.791495016591771,-4.4982594016818425
20161229,16.371526940780786,2016-12-29,2.278,0.0,12.75554182471433,-3.6159851160664562
20161230,16.279188510155073,2016-12-30,2.287,0.3950834064969211,12.784342107396142,-3.494846402758931
20170103,15.273165943081557,2017-01-03,2.307,0.8745080891998214,12.613998579218817,-2.659167363862739
20170104,14.210961389778328,2017-01-04,2.325,0.7802340702210753,12.627166986593043,-1.5837944031852853
20170105,14.325519663404284,2017-01-05,2.322,-0.1290322580645209,12.605653477427339,-1.7198661859769455
20170106,14.058025973170766,2017-01-06,2.314,-0.3445305770887197,12.588900704548973,-1.4691252686217933
20170109,13.74738815526912,2017-01-09,2.319,0.216076058772674,12.233463550477076,-1.5139246047920434
20170110,13.454778804750768,2017-01-10,2.313,-0.2587322121604063,12.211244811259292,-1.2435339934914769
20170111,13.385342481218071,2017-01-11,2.303,-0.4323389537397415,12.16629710746562,-1.2190453737524507
20170112,13.14562863822708,2017-01-12,2.296,-0.3039513677811634,11.790255369197494,-1.3553732690295863
20170113,12.92457221214526,2017-01-13,2.31,0.6097560975609762,11.802750306766137,-1.1218219053791234
20170116,13.006579269258603,2017-01-16,2.339,1.2554112554112429,12.165838714448464,-0.8407405548101394
20170117,12.053732191853022,2017-01-17,2.329,-0.42753313381785896,11.14129104872683,-0.912441143126193
20170118,10.924660588031902,2017-01-18,2.344,0.6440532417346434,11.273492550849689,0.34883196281778694
20170119,11.155837069376457,2017-01-19,2.334,-0.426621160409546,11.307015785851847,0.15117871647539083
20170120,10.819033312263096,2017-01-20,2.349,0.6426735218509005,11.436707104315023,0.6176737920519262
20170123,11.366172417672928,2017-01-23,2.348,-0.042571306939132025,10.74395170150746,-0.6222207161654687
20170124,11.379789409649954,2017-01-24,2.354,0.25553662691653045,10.292652359240508,-1.0871370504094457
20170125,11.172003068313485,2017-01-25,2.357,0.12744265080715245,10.144301147884732,-1.0277019204287523
20170126,11.049673766641082,2017-01-26,2.366,0.38184132371659185,10.116884451731204,-0.9327893149098774
20170203,12.285039922322673,2017-02-03,2.342,-1.0143702451394732,8.47015424900691,-3.8148856733157626
20170206,12.392701331838474,2017-02-06,2.343,0.0426985482493647,8.427467335586718,-3.965233996251756
20170207,11.798872134762648,2017-02-07,2.335,-0.34144259496372564,8.425428608426882,-3.373443526335766
20170208,12.663028635531616,2017-02-08,2.348,0.5567451820128522,8.44254456709155,-4.220484068440065
20170209,12.503177432540758,2017-02-09,2.354,0.25553662691653045,8.207029119269142,-4.296148313271615
20170210,12.335547767011148,2017-02-10,2.366,0.5097706032285432,8.299932771270543,-4.035614995740605
20170213,11.953530562967616,2017-02-13,2.378,0.507185122569731,8.268805232217606,-3.6847253307500107
20170214,11.278793158749853,2017-02-14,2.37,-0.3364171572750263,7.982363054893454,-3.296430103856399
20170215,10.807427805762996,2017-02-15,2.369,-0.04219409282699704,7.906027877279719,-2.9013999284832774
20170216,11.004848474053944,2017-02-16,2.372,0.12663571127056183,7.796542342295006,-3.2083061317589374
20170217,11.51375785589414,2017-02-17,2.361,-0.4637436762225833,7.906107643656921,-3.6076502122372185
20170220,11.954384122147967,2017-02-20,2.395,1.4400677678949592,8.823161128383434,-3.131222993764533
20170221,12.175833373382083,2017-02-21,2.393,-0.08350730688936325,8.472652764939703,-3.7031806084423806
20170222,11.752452018315456,2017-02-22,2.396,0.1253656498119593,8.187884684690706,-3.5645673336247494
20170223,10.880225241706068,2017-02-23,2.387,-0.3756260434056746,8.248455638281605,-2.6317696034244626
20170224,11.034422187072916,2017-02-24,2.385,-0.0837871805613788,8.19411814665363,-2.840304040419287
20170227,11.739604280022572,2017-02-27,2.367,-0.7547169811320642,8.44552207200912,-3.2940822080134513
20170228,11.770221395854254,2017-02-28,2.368,0.042247570764675224,8.414605342248798,-3.3556160536054556
20170301,11.539767438688106,2017-03-01,2.368,0.0,8.325277610892973,-3.2144898277951324
20170302,11.837917399039451,2017-03-02,2.353,-0.6334459459459318,8.472377821964162,-3.365539577075289
20170303,10.986274049204187,2017-03-03,2.343,-0.4249893752656275,8.381628345537472,-2.6046457036667157
20170306,11.451800216119942,2017-03-06,2.349,0.256081946222797,7.626785565784671,-3.8250146503352713
20170307,11.36720577821096,2017-03-07,2.354,0.21285653469560462,7.554339458699577,-3.812866319511384
20170308,10.599064893923485,2017-03-08,2.355,0.042480883602369346,7.332396950215346,-3.266667943708139
20170309,10.194247950892557,2017-03-09,2.343,-0.5095541401273884,7.374629719058543,-2.8196182318340135
20170310,9.947322767863676,2017-03-10,2.335,-0.34144259496372564,7.212045050674605,-2.7352777171890716
20170313,10.428957158279614,2017-03-13,2.355,0.8565310492505418,7.607118954650696,-2.821838203628918
20170314,10.499770976318262,2017-03-14,2.351,-0.1698513800424628,7.5879287673947955,-2.911842208923466
20170315,9.996300562150433,2017-03-15,2.354,0.12760527435133895,7.5879506319847465,-2.408349930165686
20170316,8.977620457068994,2017-03-16,2.369,0.6372132540356956,7.7239172879055795,-1.2537031691634146
20170317,8.954540590569446,2017-03-17,2.343,-1.0975094976783506,7.814316291049758,-1.1402242995196872
20170320,9.295072432488656,2017-03-20,2.347,0.17072129748185727,7.828289714854448,-1.4667827176342074
20170321,9.46397767918968,2017-03-21,2.353,0.2556455048998929,7.802069756664292,-1.6619079225253888
20170322,9.566202884338498,2017-03-22,2.336,-0.722481937951569,7.910019728902669,-1.656183155435829
20170323,9.345259435050345,2017-03-23,2.344,0.3424657534246478,7.9362637751156,-1.4089956599347442
20170324,9.432354023258476,2017-03-24,2.364,0.8532423208191142,8.168814713847933,-1.2635393094105432
20170327,10.064924616710028,2017-03-27,2.36,-0.16920473773265332,8.056095939529227,-2.0088286771808015
20170328,10.155286556303844,2017-03-28,2.354,-0.25423728813558366,8.031958823764942,-2.123327732538902
20170329,9.849143824253876,2017-03-29,2.352,-0.084961767204772,8.034666628429088,-1.8144771958247876
20170330,9.686667336165623,2017-03-30,2.343,-0.3826530612244805,8.099318608695162,-1.5873487274704612
20170331,9.461144769848282,2017-03-31,2.356,0.5548442168160417,8.145017691002145,-1.3161270788461366
20170405,9.771806913119432,2017-04-05,2.382,1.1035653650254718,7.713222666095448,-2.058584247023984
20170406,9.92166459730868,2017-04-06,2.384,0.08396305625524292,7.713262247121061,-2.2084023501876198
20170407,9.888604955759998,2017-04-07,2.384,0.0,7.7051075348525035,-2.1834974209074947
20170410,9.952753348767803,2017-04-10,2.377,-0.2936241610738355,7.676564590459363,-2.2761887583084404
20170411,9.819857724375252,2017-04-11,2.378,0.04206983592764946,7.6738282849724335,-2.1460294394028185
20170412,9.83002576053964,2017-04-12,2.374,-0.1682085786375076,7.386285384534515,-2.443740376005124
20170413,9.817272560800069,2017-04-13,2.367,-0.29486099410278577,7.432259210405025,-2.3850133503950435
20170414,10.20170192001539,2017-04-14,2.35,-0.7182087029995787,7.704872932058324,-2.496828987957066
20170417,10.068155210488984,2017-04-17,2.353,0.1276595744680975,7.502360462101867,-2.565794748387116
20170418,10.04831378611292,2017-04-18,2.338,-0.6374840628984302,7.621782743833355,-2.4265310422795654
20170419,10.062414098762938,2017-04-19,2.322,-0.6843455945252375,7.83029882129122,-2.232115277471718
20170420,10.11944795481578,2017-04-20,2.331,0.3875968992248069,7.883715319956904,-2.2357326348588753
20170421,9.637545263050638,2017-04-21,2.341,0.4290004290004479,7.9756417413905085,-1.66190352166013
20170424,9.97495590774947,2017-04-24,2.336,-0.21358393848783797,7.867569040274304,-2.1073868674751655
20170425,9.563535879345148,2017-04-25,2.342,0.25684931506850806,7.841795126337306,-1.7217407530078415
20170426,9.192171820757943,2017-04-26,2.339,-0.128095644748083,7.466984347809568,-1.7251874729483756
20170427,8.974138513431592,2017-04-27,2.344,0.21376656690892393,7.476003509966985,-1.4981350034646077
20170428,9.02213485072332,2017-04-28,2.34,-0.17064846416382506,7.482869156899123,-1.5392656938241975
20170502,8.988742750933714,2017-05-02,2.332,-0.34188034188034067,7.326667886265616,-1.6620748646680976
20170503,8.953226650407409,2017-05-03,2.325,-0.3001715265866123,6.690640410205071,-2.262586240202338
20170504,8.892155092414718,2017-05-04,2.32,-0.21505376344087557,6.700857256852935,-2.191297835561783
20170505,9.184914802513925,2017-05-05,2.313,-0.30172413793102537,6.716170830659107,-2.468743971854818
20170508,9.153745682421476,2017-05-08,2.318,0.2161694768698652,6.426892200987016,-2.7268534814344605
20170509,8.741618447046552,2017-05-09,2.315,-0.1294219154443499,6.364014557065085,-2.377603889981467
20170510,8.272420003788497,2017-05-10,2.321,0.2591792656587488,5.934129485629823,-2.338290518158674
20170511,8.209494144639448,2017-05-11,2.334,0.5601034037052921,6.123281586599615,-2.0862125580398336
20170512,8.647286768762783,2017-05-12,2.37,1.5424164524421524,7.483974392091109,-1.1633123766716738
20170515,8.759259143903249,2017-05-15,2.374,0.16877637130801038,7.495332440557805,-1.2639267033454438
20170516,8.562579560436797,2017-05-16,2.379,0.2106149957876946,7.440664680253216,-1.1219148801835805
20170517,8.714033951261577,2017-05-17,2.358,-0.8827238335434973,7.689881987061951,-1.0241519641996257
20170518,8.867798292893488,2017-05-18,2.35,-0.3392705682782049,7.093114196449115,-1.774684096444373
20170519,9.003584276670258,2017-05-19,2.355,0.21276595744681437,7.114634598243839,-1.8889496784264193
20170522,8.579251643716407,2017-05-22,2.373,0.7643312101910826,7.435835061209037,-1.1434165825073705
20170523,8.598295293254866,2017-05-23,2.403,1.2642225031605392,8.20901883136804,-0.3892764618868263
20170524,8.60279957844897,2017-05-24,2.399,-0.16645859342488967,8.221648187048336,-0.3811513914006337
20170525,12.572089775454904,2017-05-25,2.47,2.9595664860358584,11.72354111121338,-0.8485486642415232
20170526,10.711667376712528,2017-05-26,2.466,-0.16194331983805377,11.702806383525509,0.9911390068129808
20170531,11.591993514406813,2017-05-31,2.475,0.36496350364962904,11.57128662654851,-0.02070688785830299
20170601,11.887611581538152,2017-06-01,2.49,0.60606060606061,11.691996156510736,-0.19561542502741602
20170602,12.39663511060376,2017-06-02,2.47,-0.8032128514056214,11.773397715085101,-0.6232373955186592
20170605,11.640012105753248,2017-06-05,2.442,-1.1336032388663986,12.047684966040134,0.4076728602868851
20170606,12.18570908881689,2017-06-06,2.457,0.6142506142505999,12.122841776064629,-0.0628673127522621
20170607,13.226669077147632,2017-06-07,2.48,0.9361009361009476,12.349139301319338,-0.8775297758282932
20170608,13.782373529659807,2017-06-08,2.501,0.8467741935483941,12.564732745746177,-1.2176407839136303
20170609,14.4149533812915,2017-06-09,2.517,0.6397441023590522,12.67355185174395,-1.7414015295475505
20170612,14.870513113552365,2017-06-12,2.514,-0.11918951132300348,12.672856730117738,-2.1976563834346265
20170613,14.505987740845624,2017-06-13,2.512,-0.07955449482894839,12.660424948722934,-1.8455627921226903
20170614,13.846643799019684,2017-06-14,2.482,-1.1942675159235638,13.09441071191813,-0.7522330871015548
20170615,13.429096478122077,2017-06-15,2.465,-0.6849315068493289,13.201575053745731,-0.22752142437634504
20170616,12.899863892272515,2017-06-16,2.46,-0.20283975659228792,13.186732425871478,0.28686853359896247
20170619,13.298809622111682,2017-06-19,2.497,1.504065040650393,13.842601643991022,0.5437920218793408
20170620,13.49037897871943,2017-06-20,2.483,-0.5606728073688338,13.90698215308857,0.41660317436913985
20170621,13.058488213766486,2017-06-21,2.509,1.0471204188481575,14.205703362981799,1.147215149215313
20170622,13.32677668257676,2017-06-22,2.524,0.5978477481068278,14.301307045818763,0.9745303632420033
20170623,13.437433760329064,2017-06-23,2.543,0.7527733755942956,14.440337050250426,1.0029032899213615
20170626,14.952263568089974,2017-06-26,2.554,0.4325599685410797,14.405223793928757,-0.5470397741612167
20170627,14.392846953240108,2017-06-27,2.564,0.3915426781519349,13.77332675142692,-0.619520201813188
